Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_H2_z1,Demand_H2_z2,Demand_H2_z3
1361,119362,86750,35589,17408.259,8876.7789,2571.0762
1362,122600,90456,37912,17408.259,8876.7789,2571.0762
1363,131256,98182,40635,17408.259,8876.7789,2571.0762
1364,138711,102278,40474,17408.259,8876.7789,2571.0762
1365,138115,102035,39311,17408.259,8876.7789,2571.0762
1366,133839,99228,37234,17408.259,8876.7789,2571.0762
1367,127014,94976,34643,17408.259,8876.7789,2571.0762
1368,119059,90342,32205,17408.259,8876.7789,2571.0762
1369,112758,86830,30350,17408.259,8876.7789,2571.0762
1370,108818,85299,29301,17408.259,8876.7789,2571.0762
1371,107042,85046,28818,17408.259,8876.7789,2571.0762
1372,106562,85717,28840,17408.259,8876.7789,2571.0762
1373,108622,88631,29636,17408.259,8876.7789,2571.0762
1374,115770,95181,32142,17408.259,8876.7789,2571.0762
1375,130299,105922,36428,17408.259,8876.7789,2571.0762
1376,138605,110106,38779,17408.259,8876.7789,2571.0762
1377,138896,108420,39350,17408.259,8876.7789,2571.0762
1378,139518,105886,39580,17408.259,8876.7789,2571.0762
1379,140564,104292,39682,17408.259,8876.7789,2571.0762
1380,140293,102013,39470,17408.259,8876.7789,2571.0762
1381,139583,100127,39109,17408.259,8876.7789,2571.0762
1382,138731,98658,38895,17408.259,8876.7789,2571.0762
1383,137538,97079,38378,17408.259,8876.7789,2571.0762
1384,136213,95928,38313,17408.259,8876.7789,2571.0762
1385,135969,95978,39246,17408.259,8876.7789,2571.0762
1386,136999,98200,41336,17408.259,8876.7789,2571.0762
1387,143066,104457,42961,17408.259,8876.7789,2571.0762
1388,148021,107014,42293,17408.259,8876.7789,2571.0762
1389,144604,105298,40709,17408.259,8876.7789,2571.0762
1390,137371,101312,38123,17408.259,8876.7789,2571.0762
1391,128113,95178,34928,17408.259,8876.7789,2571.0762
1392,118097,88943,31790,17408.259,8876.7789,2571.0762
1393,109933,84786,29650,17408.259,8876.7789,2571.0762
1394,105457,82591,28357,17408.259,8876.7789,2571.0762
1395,103814,82074,27803,17408.259,8876.7789,2571.0762
1396,103197,82651,27740,17408.259,8876.7789,2571.0762
1397,105368,85388,28425,17408.259,8876.7789,2571.0762
1398,112945,91887,30887,17408.259,8876.7789,2571.0762
1399,127833,102903,35106,17408.259,8876.7789,2571.0762
1400,135875,107671,37619,17408.259,8876.7789,2571.0762
1401,135421,106485,38490,17408.259,8876.7789,2571.0762
1402,134147,104472,38857,17408.259,8876.7789,2571.0762
1403,133961,102855,38932,17408.259,8876.7789,2571.0762
1404,133804,100926,38739,17408.259,8876.7789,2571.0762
1405,134189,99028,38330,17408.259,8876.7789,2571.0762
1406,134196,97618,38052,17408.259,8876.7789,2571.0762
1407,133847,96077,37627,17408.259,8876.7789,2571.0762
1408,133763,94816,37537,17408.259,8876.7789,2571.0762
1409,134138,95540,38325,17408.259,8876.7789,2571.0762
1410,135012,98419,40440,17408.259,8876.7789,2571.0762
1411,140517,104993,42920,17408.259,8876.7789,2571.0762
1412,146038,106442,43754,17408.259,8876.7789,2571.0762
1413,141653,103734,41710,17408.259,8876.7789,2571.0762
1414,134567,99227,39002,17408.259,8876.7789,2571.0762
1415,125008,92501,35734,17408.259,8876.7789,2571.0762
1416,113358,85379,32567,17408.259,8876.7789,2571.0762
1417,104730,80606,30498,17408.259,8876.7789,2571.0762
1418,99152,77751,29335,17408.259,8876.7789,2571.0762
1419,96189,76521,28649,17408.259,8876.7789,2571.0762
1420,94947,76032,28503,17408.259,8876.7789,2571.0762
1421,96293,78029,29109,17408.259,8876.7789,2571.0762
1422,102475,83749,31314,17408.259,8876.7789,2571.0762
1423,115663,93817,35376,17408.259,8876.7789,2571.0762
1424,123843,99466,38189,17408.259,8876.7789,2571.0762
1425,126090,100270,39627,17408.259,8876.7789,2571.0762
1426,128544,100339,40447,17408.259,8876.7789,2571.0762
1427,131634,100685,40994,17408.259,8876.7789,2571.0762
1428,133876,100187,41160,17408.259,8876.7789,2571.0762
1429,136301,99393,41079,17408.259,8876.7789,2571.0762
1430,137960,98765,40961,17408.259,8876.7789,2571.0762
1431,138995,97680,40694,17408.259,8876.7789,2571.0762
1432,139996,96990,40735,17408.259,8876.7789,2571.0762
1433,140183,97423,41586,17408.259,8876.7789,2571.0762
1434,139300,99395,43409,17408.259,8876.7789,2571.0762
1435,142094,104361,44753,17408.259,8876.7789,2571.0762
1436,146985,105537,43672,17408.259,8876.7789,2571.0762
1437,143010,103702,41786,17408.259,8876.7789,2571.0762
1438,135741,99912,39283,17408.259,8876.7789,2571.0762
1439,126022,93963,36034,17408.259,8876.7789,2571.0762
1440,114973,87544,32948,17408.259,8876.7789,2571.0762
1441,106071,83350,30879,17408.259,8876.7789,2571.0762
1442,100781,81125,29677,17408.259,8876.7789,2571.0762
1443,97882,80390,29010,17408.259,8876.7789,2571.0762
1444,96864,80746,28885,17408.259,8876.7789,2571.0762
1445,97906,83020,29489,17408.259,8876.7789,2571.0762
1446,103812,89194,31828,17408.259,8876.7789,2571.0762
1447,116850,99382,35944,17408.259,8876.7789,2571.0762
1448,124595,104258,38538,17408.259,8876.7789,2571.0762
1449,127135,103706,39642,17408.259,8876.7789,2571.0762
1450,130556,102850,40112,17408.259,8876.7789,2571.0762
1451,133993,102378,40316,17408.259,8876.7789,2571.0762
1452,136312,101455,40125,17408.259,8876.7789,2571.0762
1453,138858,100643,39879,17408.259,8876.7789,2571.0762
1454,140484,100138,39756,17408.259,8876.7789,2571.0762
1455,141175,99506,39324,17408.259,8876.7789,2571.0762
1456,140923,99378,39355,17408.259,8876.7789,2571.0762
1457,140260,100664,40277,17408.259,8876.7789,2571.0762
1458,138713,102879,41982,17408.259,8876.7789,2571.0762
1459,140010,105110,43081,17408.259,8876.7789,2571.0762
1460,141621,104197,41894,17408.259,8876.7789,2571.0762
1461,136489,101312,40105,17408.259,8876.7789,2571.0762
1462,130487,97773,38112,17408.259,8876.7789,2571.0762
1463,122538,92274,35493,17408.259,8876.7789,2571.0762
1464,113968,86423,32701,17408.259,8876.7789,2571.0762
1465,106137,81675,30611,17408.259,8876.7789,2571.0762
1466,100414,78550,29194,17408.259,8876.7789,2571.0762
1467,97322,76856,28307,17408.259,8876.7789,2571.0762
1468,95814,76293,27865,17408.259,8876.7789,2571.0762
1469,95688,76606,27893,17408.259,8876.7789,2571.0762
1470,97887,78458,28656,17408.259,8876.7789,2571.0762
1471,102200,82299,30134,17408.259,8876.7789,2571.0762
1472,107731,85990,31870,17408.259,8876.7789,2571.0762
1473,116890,90367,34296,17408.259,8876.7789,2571.0762
1474,125227,93768,35991,17408.259,8876.7789,2571.0762
1475,130559,95018,36774,17408.259,8876.7789,2571.0762
1476,132828,94375,36922,17408.259,8876.7789,2571.0762
1477,133304,92813,36470,17408.259,8876.7789,2571.0762
1478,132239,90758,35718,17408.259,8876.7789,2571.0762
1479,130656,88592,34974,17408.259,8876.7789,2571.0762
1480,129991,87421,34532,17408.259,8876.7789,2571.0762
1481,130022,88323,34990,17408.259,8876.7789,2571.0762
1482,130837,90931,36714,17408.259,8876.7789,2571.0762
1483,135088,96434,39174,17408.259,8876.7789,2571.0762
1484,138139,97822,38461,17408.259,8876.7789,2571.0762
1485,134912,96240,37095,17408.259,8876.7789,2571.0762
1486,130820,93853,35469,17408.259,8876.7789,2571.0762
1487,124605,89860,33393,17408.259,8876.7789,2571.0762
1488,117774,85229,31216,17408.259,8876.7789,2571.0762
1489,111386,81341,29314,17408.259,8876.7789,2571.0762
1490,107238,78788,28033,17408.259,8876.7789,2571.0762
1491,105581,77635,27259,17408.259,8876.7789,2571.0762
1492,105048,77107,26910,17408.259,8876.7789,2571.0762
1493,105973,77716,26996,17408.259,8876.7789,2571.0762
1494,108354,79496,27608,17408.259,8876.7789,2571.0762
1495,112666,82487,28640,17408.259,8876.7789,2571.0762
1496,117790,85416,30044,17408.259,8876.7789,2571.0762
1497,125949,89447,32326,17408.259,8876.7789,2571.0762
1498,130108,91875,34056,17408.259,8876.7789,2571.0762
1499,128767,92468,34965,17408.259,8876.7789,2571.0762
1500,125433,92210,35397,17408.259,8876.7789,2571.0762
1501,123149,92063,35414,17408.259,8876.7789,2571.0762
1502,121420,91334,35169,17408.259,8876.7789,2571.0762
1503,119605,90950,34969,17408.259,8876.7789,2571.0762
1504,118307,91236,35175,17408.259,8876.7789,2571.0762
1505,119045,92958,36219,17408.259,8876.7789,2571.0762
1506,121754,96706,38313,17408.259,8876.7789,2571.0762
1507,129974,103680,40884,17408.259,8876.7789,2571.0762
1508,138778,106301,40256,17408.259,8876.7789,2571.0762
1509,138091,104961,38712,17408.259,8876.7789,2571.0762
1510,134399,101801,36636,17408.259,8876.7789,2571.0762
1511,128129,96874,33984,17408.259,8876.7789,2571.0762
1512,120895,91914,31506,17408.259,8876.7789,2571.0762
1513,115081,88434,29865,17408.259,8876.7789,2571.0762
1514,112581,87184,29050,17408.259,8876.7789,2571.0762
1515,111914,86966,28573,17408.259,8876.7789,2571.0762
1516,112789,87757,28653,17408.259,8876.7789,2571.0762
1517,115716,90591,29515,17408.259,8876.7789,2571.0762
1518,124981,96996,32080,17408.259,8876.7789,2571.0762
1519,140868,106944,36226,17408.259,8876.7789,2571.0762
1520,149120,111395,38651,17408.259,8876.7789,2571.0762
1521,145852,111548,39518,17408.259,8876.7789,2571.0762
1522,141536,111255,39929,17408.259,8876.7789,2571.0762
1523,138721,110786,40229,17408.259,8876.7789,2571.0762
1524,136108,109943,40049,17408.259,8876.7789,2571.0762
1525,134106,109126,39774,17408.259,8876.7789,2571.0762
1526,132127,107976,39532,17408.259,8876.7789,2571.0762
1527,130332,106426,39048,17408.259,8876.7789,2571.0762
1528,129033,105655,38939,17408.259,8876.7789,2571.0762
1529,129403,106580,39631,17408.259,8876.7789,2571.0762
1530,131282,109323,41598,17408.259,8876.7789,2571.0762
1531,138836,115261,44310,17408.259,8876.7789,2571.0762
1532,148457,118001,44133,17408.259,8876.7789,2571.0762
1533,147924,116849,42735,17408.259,8876.7789,2571.0762
1534,142592,112837,40242,17408.259,8876.7789,2571.0762
1535,135006,106298,37170,17408.259,8876.7789,2571.0762
1536,126602,100085,34190,17408.259,8876.7789,2571.0762
1537,120612,95996,32260,17408.259,8876.7789,2571.0762
1538,118491,93916,31153,17408.259,8876.7789,2571.0762
1539,118095,93100,30573,17408.259,8876.7789,2571.0762
1540,119936,93591,30582,17408.259,8876.7789,2571.0762
1541,124176,96051,31347,17408.259,8876.7789,2571.0762
1542,133405,102483,33825,17408.259,8876.7789,2571.0762
1543,149053,112377,37803,17408.259,8876.7789,2571.0762
1544,155488,115395,39995,17408.259,8876.7789,2571.0762
1545,150090,113162,40561,17408.259,8876.7789,2571.0762
1546,143347,109969,40586,17408.259,8876.7789,2571.0762
1547,138768,107695,40640,17408.259,8876.7789,2571.0762
1548,135255,105569,40466,17408.259,8876.7789,2571.0762
1549,131995,103212,39963,17408.259,8876.7789,2571.0762
1550,130015,101391,39696,17408.259,8876.7789,2571.0762
1551,128053,99299,39111,17408.259,8876.7789,2571.0762
1552,126608,97768,38836,17408.259,8876.7789,2571.0762
1553,126211,97893,39470,17408.259,8876.7789,2571.0762
1554,127779,100059,41145,17408.259,8876.7789,2571.0762
1555,134937,106173,43571,17408.259,8876.7789,2571.0762
1556,143878,109734,43457,17408.259,8876.7789,2571.0762
1557,142813,108681,42080,17408.259,8876.7789,2571.0762
1558,137204,104606,39551,17408.259,8876.7789,2571.0762
1559,128399,98208,36177,17408.259,8876.7789,2571.0762
1560,119117,91718,33078,17408.259,8876.7789,2571.0762
1561,112196,87014,30853,17408.259,8876.7789,2571.0762
1562,108769,84467,29541,17408.259,8876.7789,2571.0762
1563,107396,83478,28911,17408.259,8876.7789,2571.0762
1564,107097,83701,28781,17408.259,8876.7789,2571.0762
1565,109792,85851,29394,17408.259,8876.7789,2571.0762
1566,117333,91883,31735,17408.259,8876.7789,2571.0762
1567,130795,101691,35651,17408.259,8876.7789,2571.0762
1568,136786,105135,37836,17408.259,8876.7789,2571.0762
1569,134220,103297,38445,17408.259,8876.7789,2571.0762
1570,131749,100856,38473,17408.259,8876.7789,2571.0762
1571,130627,99014,38364,17408.259,8876.7789,2571.0762
1572,129538,97371,38027,17408.259,8876.7789,2571.0762
1573,128919,95921,37621,17408.259,8876.7789,2571.0762
1574,128602,94928,37376,17408.259,8876.7789,2571.0762
1575,127882,93588,36858,17408.259,8876.7789,2571.0762
1576,127850,92526,36701,17408.259,8876.7789,2571.0762
1577,128236,92705,37238,17408.259,8876.7789,2571.0762
1578,129085,94651,38919,17408.259,8876.7789,2571.0762
1579,134133,99740,41412,17408.259,8876.7789,2571.0762
1580,140295,101722,40823,17408.259,8876.7789,2571.0762
1581,137524,99469,39090,17408.259,8876.7789,2571.0762
1582,131508,95171,36639,17408.259,8876.7789,2571.0762
1583,122584,88541,33419,17408.259,8876.7789,2571.0762
1584,111964,82021,30347,17408.259,8876.7789,2571.0762
1585,103912,77284,28297,17408.259,8876.7789,2571.0762
1586,99274,74652,27084,17408.259,8876.7789,2571.0762
1587,97082,73307,26448,17408.259,8876.7789,2571.0762
1588,96682,73130,26258,17408.259,8876.7789,2571.0762
1589,98375,74701,26844,17408.259,8876.7789,2571.0762
1590,105472,79872,29126,17408.259,8876.7789,2571.0762
1591,118663,89277,32903,17408.259,8876.7789,2571.0762
1592,125797,94508,35412,17408.259,8876.7789,2571.0762
1593,126620,95553,36483,17408.259,8876.7789,2571.0762
1594,128229,95881,36973,17408.259,8876.7789,2571.0762
1595,130217,96218,37225,17408.259,8876.7789,2571.0762
1596,131893,95960,37376,17408.259,8876.7789,2571.0762
1597,133103,95497,37216,17408.259,8876.7789,2571.0762
1598,134168,95268,37157,17408.259,8876.7789,2571.0762
1599,134890,94704,36911,17408.259,8876.7789,2571.0762
1600,135200,94171,36930,17408.259,8876.7789,2571.0762
1601,135177,94950,37604,17408.259,8876.7789,2571.0762
1602,135534,96794,39272,17408.259,8876.7789,2571.0762
1603,139963,101198,41161,17408.259,8876.7789,2571.0762
1604,144861,102507,40302,17408.259,8876.7789,2571.0762
1605,141204,100391,38450,17408.259,8876.7789,2571.0762
1606,134676,96348,36048,17408.259,8876.7789,2571.0762
1607,124441,89490,32865,17408.259,8876.7789,2571.0762
1608,113771,83366,29890,17408.259,8876.7789,2571.0762
1609,105550,78810,27802,17408.259,8876.7789,2571.0762
1610,100756,76183,26646,17408.259,8876.7789,2571.0762
1611,97979,74949,26059,17408.259,8876.7789,2571.0762
1612,97013,74867,25855,17408.259,8876.7789,2571.0762
1613,98413,76760,26542,17408.259,8876.7789,2571.0762
1614,104823,82539,28938,17408.259,8876.7789,2571.0762
1615,117652,92409,33109,17408.259,8876.7789,2571.0762
1616,126005,97886,35938,17408.259,8876.7789,2571.0762
1617,129383,99747,37207,17408.259,8876.7789,2571.0762
1618,132237,100285,37811,17408.259,8876.7789,2571.0762
1619,134939,100090,38060,17408.259,8876.7789,2571.0762
1620,136027,99307,38042,17408.259,8876.7789,2571.0762
1621,136360,98333,37720,17408.259,8876.7789,2571.0762
1622,136336,97357,37529,17408.259,8876.7789,2571.0762
1623,135355,95967,37165,17408.259,8876.7789,2571.0762
1624,133918,94678,37102,17408.259,8876.7789,2571.0762
1625,132627,94683,37700,17408.259,8876.7789,2571.0762
1626,131841,96225,39111,17408.259,8876.7789,2571.0762
1627,135362,100915,41178,17408.259,8876.7789,2571.0762
1628,140124,103896,40452,17408.259,8876.7789,2571.0762
1629,137685,102927,38884,17408.259,8876.7789,2571.0762
1630,133789,100356,37041,17408.259,8876.7789,2571.0762
1631,127629,95670,34537,17408.259,8876.7789,2571.0762
1632,119854,90433,31930,17408.259,8876.7789,2571.0762
1633,113169,86385,30016,17408.259,8876.7789,2571.0762
1634,109512,84279,28855,17408.259,8876.7789,2571.0762
1635,107546,83361,28224,17408.259,8876.7789,2571.0762
1636,107258,83322,27977,17408.259,8876.7789,2571.0762
1637,108514,84448,28249,17408.259,8876.7789,2571.0762
1638,112129,87326,29223,17408.259,8876.7789,2571.0762
1639,117434,91119,30631,17408.259,8876.7789,2571.0762
1640,122848,93962,32638,17408.259,8876.7789,2571.0762
1641,128555,96247,34846,17408.259,8876.7789,2571.0762
1642,131097,96812,36191,17408.259,8876.7789,2571.0762
1643,130614,96201,36567,17408.259,8876.7789,2571.0762
1644,128747,94437,36424,17408.259,8876.7789,2571.0762
1645,126974,91867,35904,17408.259,8876.7789,2571.0762
1646,124844,89126,35243,17408.259,8876.7789,2571.0762
1647,123125,86549,34585,17408.259,8876.7789,2571.0762
1648,122232,85029,34366,17408.259,8876.7789,2571.0762
1649,121779,85276,34974,17408.259,8876.7789,2571.0762
1650,122074,87351,36518,17408.259,8876.7789,2571.0762
1651,126061,93358,39177,17408.259,8876.7789,2571.0762
1652,132176,97104,38793,17408.259,8876.7789,2571.0762
1653,130318,96425,37520,17408.259,8876.7789,2571.0762
1654,126434,94360,35912,17408.259,8876.7789,2571.0762
1655,120831,90809,33755,17408.259,8876.7789,2571.0762
1656,114318,86464,31528,17408.259,8876.7789,2571.0762
1657,108524,83090,29725,17408.259,8876.7789,2571.0762
1658,100498,80768,28469,17408.259,8876.7789,2571.0762
1659,103261,80337,28201,17408.259,8876.7789,2571.0762
1660,100575,80270,27781,17408.259,8876.7789,2571.0762
1661,104307,81986,27763,17408.259,8876.7789,2571.0762
1662,107137,84838,28373,17408.259,8876.7789,2571.0762
1663,111732,87701,29258,17408.259,8876.7789,2571.0762
1664,117234,89274,30501,17408.259,8876.7789,2571.0762
1665,121570,88930,32059,17408.259,8876.7789,2571.0762
1666,123870,87415,33272,17408.259,8876.7789,2571.0762
1667,123729,85703,33801,17408.259,8876.7789,2571.0762
1668,123350,84399,33876,17408.259,8876.7789,2571.0762
1669,122740,82520,33614,17408.259,8876.7789,2571.0762
1670,121714,80727,33037,17408.259,8876.7789,2571.0762
1671,120098,79299,32418,17408.259,8876.7789,2571.0762
1672,118975,79206,32256,17408.259,8876.7789,2571.0762
1673,118901,80314,32735,17408.259,8876.7789,2571.0762
1674,119359,82291,33803,17408.259,8876.7789,2571.0762
1675,122387,88324,35909,17408.259,8876.7789,2571.0762
1676,127431,92011,37318,17408.259,8876.7789,2571.0762
1677,129124,89406,36071,17408.259,8876.7789,2571.0762
1678,123850,84693,33836,17408.259,8876.7789,2571.0762
1679,116032,79442,31099,17408.259,8876.7789,2571.0762
1680,106863,75148,28582,17408.259,8876.7789,2571.0762
1681,100956,73101,27097,17408.259,8876.7789,2571.0762
1682,97025,72350,26285,17408.259,8876.7789,2571.0762
1683,95221,72562,25877,17408.259,8876.7789,2571.0762
1684,95499,74883,26132,17408.259,8876.7789,2571.0762
1685,99009,80733,27371,17408.259,8876.7789,2571.0762
1686,107851,91454,30705,17408.259,8876.7789,2571.0762
1687,118734,99060,34695,17408.259,8876.7789,2571.0762
1688,124905,99441,36631,17408.259,8876.7789,2571.0762
1689,126171,98139,37073,17408.259,8876.7789,2571.0762
1690,127475,97589,37169,17408.259,8876.7789,2571.0762
1691,129592,96886,37290,17408.259,8876.7789,2571.0762
