Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Demand_H2_z1,Demand_H2_z2,Demand_H2_z3
43021,136891,102641,39127,17408.259,8876.7789,2571.0762
43022,133646,100994,38999,17408.259,8876.7789,2571.0762
43023,131387,99521,38751,17408.259,8876.7789,2571.0762
43024,130202,99485,39168,17408.259,8876.7789,2571.0762
43025,131340,103257,41853,17408.259,8876.7789,2571.0762
43026,138949,112784,44829,17408.259,8876.7789,2571.0762
43027,148380,115606,44980,17408.259,8876.7789,2571.0762
43028,151621,115050,43826,17408.259,8876.7789,2571.0762
43029,150563,113281,41993,17408.259,8876.7789,2571.0762
43030,146962,109480,39454,17408.259,8876.7789,2571.0762
43031,139869,102951,36101,17408.259,8876.7789,2571.0762
43032,131244,96048,32798,17408.259,8876.7789,2571.0762
43033,124845,91328,30522,17408.259,8876.7789,2571.0762
43034,121248,88909,29274,17408.259,8876.7789,2571.0762
43035,120322,87820,28644,17408.259,8876.7789,2571.0762
43036,119844,88178,28604,17408.259,8876.7789,2571.0762
43037,122242,90454,29231,17408.259,8876.7789,2571.0762
43038,129216,96558,31611,17408.259,8876.7789,2571.0762
43039,142440,106683,36207,17408.259,8876.7789,2571.0762
43040,150621,111864,38813,17408.259,8876.7789,2571.0762
43041,150034,110817,39738,17408.259,8876.7789,2571.0762
43042,144639,107911,40204,17408.259,8876.7789,2571.0762
43043,139748,105256,40324,17408.259,8876.7789,2571.0762
43044,135132,102617,40249,17408.259,8876.7789,2571.0762
43045,131587,100314,40005,17408.259,8876.7789,2571.0762
43046,128879,98988,40040,17408.259,8876.7789,2571.0762
43047,126600,97605,39937,17408.259,8876.7789,2571.0762
43048,125181,96951,40397,17408.259,8876.7789,2571.0762
43049,125511,99983,42894,17408.259,8876.7789,2571.0762
43050,132013,107455,44859,17408.259,8876.7789,2571.0762
43051,138817,108879,44433,17408.259,8876.7789,2571.0762
43052,139047,107205,43049,17408.259,8876.7789,2571.0762
43053,136931,105108,41420,17408.259,8876.7789,2571.0762
43054,133604,102242,39457,17408.259,8876.7789,2571.0762
43055,127987,97140,36662,17408.259,8876.7789,2571.0762
43056,120821,90947,33648,17408.259,8876.7789,2571.0762
43057,114724,85992,31286,17408.259,8876.7789,2571.0762
43058,110475,83121,29830,17408.259,8876.7789,2571.0762
43059,108169,81691,29004,17408.259,8876.7789,2571.0762
43060,107829,81370,28648,17408.259,8876.7789,2571.0762
43061,108520,82284,28783,17408.259,8876.7789,2571.0762
43062,111377,84813,29695,17408.259,8876.7789,2571.0762
43063,116472,88678,31517,17408.259,8876.7789,2571.0762
43064,122247,92802,33587,17408.259,8876.7789,2571.0762
43065,127410,95720,36034,17408.259,8876.7789,2571.0762
43066,129327,96480,37687,17408.259,8876.7789,2571.0762
43067,128128,95457,38418,17408.259,8876.7789,2571.0762
43068,126104,93532,38484,17408.259,8876.7789,2571.0762
43069,123733,91333,38328,17408.259,8876.7789,2571.0762
43070,121309,89148,38049,17408.259,8876.7789,2571.0762
43071,119700,87681,37865,17408.259,8876.7789,2571.0762
43072,119105,87498,38315,17408.259,8876.7789,2571.0762
43073,119121,90843,40748,17408.259,8876.7789,2571.0762
43074,124296,98756,42506,17408.259,8876.7789,2571.0762
43075,130744,100348,42155,17408.259,8876.7789,2571.0762
43076,130438,99174,40791,17408.259,8876.7789,2571.0762
43077,128416,97786,39225,17408.259,8876.7789,2571.0762
43078,125158,95136,37486,17408.259,8876.7789,2571.0762
43079,120144,90941,35030,17408.259,8876.7789,2571.0762
43080,113535,85443,32307,17408.259,8876.7789,2571.0762
43081,106978,80753,30095,17408.259,8876.7789,2571.0762
43082,102610,77861,28547,17408.259,8876.7789,2571.0762
43083,99858,76112,27622,17408.259,8876.7789,2571.0762
43084,98577,75154,27135,17408.259,8876.7789,2571.0762
43085,98789,75399,27098,17408.259,8876.7789,2571.0762
43086,100623,77087,27643,17408.259,8876.7789,2571.0762
43087,104054,79833,28875,17408.259,8876.7789,2571.0762
43088,108961,83192,30392,17408.259,8876.7789,2571.0762
43089,115285,86570,32579,17408.259,8876.7789,2571.0762
43090,120075,88636,34250,17408.259,8876.7789,2571.0762
43091,120863,88763,35159,17408.259,8876.7789,2571.0762
43092,120057,88231,35575,17408.259,8876.7789,2571.0762
43093,119604,87314,35748,17408.259,8876.7789,2571.0762
43094,119513,86412,35633,17408.259,8876.7789,2571.0762
43095,119256,85579,35495,17408.259,8876.7789,2571.0762
43096,119081,86476,36073,17408.259,8876.7789,2571.0762
43097,120081,90831,39161,17408.259,8876.7789,2571.0762
43098,126342,98446,41587,17408.259,8876.7789,2571.0762
43099,133793,100009,41489,17408.259,8876.7789,2571.0762
43100,134656,98984,40288,17408.259,8876.7789,2571.0762
43101,131794,96852,38498,17408.259,8876.7789,2571.0762
43102,126592,92610,36030,17408.259,8876.7789,2571.0762
43103,118769,86538,32947,17408.259,8876.7789,2571.0762
43104,109963,80323,29937,17408.259,8876.7789,2571.0762
43105,101904,75488,27831,17408.259,8876.7789,2571.0762
43106,97270,72816,26653,17408.259,8876.7789,2571.0762
43107,95004,71608,25955,17408.259,8876.7789,2571.0762
43108,94634,71451,25884,17408.259,8876.7789,2571.0762
43109,96287,73197,26596,17408.259,8876.7789,2571.0762
43110,102778,79057,29042,17408.259,8876.7789,2571.0762
43111,115675,89225,33663,17408.259,8876.7789,2571.0762
43112,124754,95448,36260,17408.259,8876.7789,2571.0762
43113,127283,95887,36897,17408.259,8876.7789,2571.0762
43114,127827,95760,37352,17408.259,8876.7789,2571.0762
43115,128174,95888,37618,17408.259,8876.7789,2571.0762
43116,128604,95732,37560,17408.259,8876.7789,2571.0762
43117,129494,95398,37442,17408.259,8876.7789,2571.0762
43118,129966,95142,37398,17408.259,8876.7789,2571.0762
43119,129732,94189,37167,17408.259,8876.7789,2571.0762
43120,129101,93772,37392,17408.259,8876.7789,2571.0762
43121,129050,96313,39973,17408.259,8876.7789,2571.0762
43122,133939,104001,43140,17408.259,8876.7789,2571.0762
43123,141310,105706,43000,17408.259,8876.7789,2571.0762
43124,142373,104657,42286,17408.259,8876.7789,2571.0762
43125,139179,102184,40886,17408.259,8876.7789,2571.0762
43126,132687,97230,38367,17408.259,8876.7789,2571.0762
43127,123910,90075,34898,17408.259,8876.7789,2571.0762
43128,113277,82259,31450,17408.259,8876.7789,2571.0762
43129,104547,76987,28950,17408.259,8876.7789,2571.0762
43130,98924,73596,27521,17408.259,8876.7789,2571.0762
43131,96243,71895,26827,17408.259,8876.7789,2571.0762
43132,95296,71723,26668,17408.259,8876.7789,2571.0762
43133,96607,73478,27322,17408.259,8876.7789,2571.0762
43134,102417,78901,29690,17408.259,8876.7789,2571.0762
43135,115370,89115,34155,17408.259,8876.7789,2571.0762
43136,123977,95231,36920,17408.259,8876.7789,2571.0762
43137,126242,95657,37743,17408.259,8876.7789,2571.0762
43138,126828,95322,38254,17408.259,8876.7789,2571.0762
43139,127531,95214,38619,17408.259,8876.7789,2571.0762
43140,128094,94948,38621,17408.259,8876.7789,2571.0762
43141,128494,94679,38520,17408.259,8876.7789,2571.0762
43142,128610,94824,38469,17408.259,8876.7789,2571.0762
43143,128670,94405,38294,17408.259,8876.7789,2571.0762
43144,128041,94344,38617,17408.259,8876.7789,2571.0762
43145,128454,97117,41226,17408.259,8876.7789,2571.0762
43146,134853,104379,43536,17408.259,8876.7789,2571.0762
43147,141082,105683,43169,17408.259,8876.7789,2571.0762
43148,141654,104868,42199,17408.259,8876.7789,2571.0762
43149,138464,102737,40588,17408.259,8876.7789,2571.0762
43150,132462,98301,37969,17408.259,8876.7789,2571.0762
43151,123005,91061,34350,17408.259,8876.7789,2571.0762
43152,112561,83482,30956,17408.259,8876.7789,2571.0762
43153,104011,77886,28410,17408.259,8876.7789,2571.0762
43154,98637,74653,26859,17408.259,8876.7789,2571.0762
43155,95597,73214,26068,17408.259,8876.7789,2571.0762
43156,94644,72858,25858,17408.259,8876.7789,2571.0762
43157,96054,74824,26437,17408.259,8876.7789,2571.0762
43158,101748,80445,28778,17408.259,8876.7789,2571.0762
43159,114114,90887,33333,17408.259,8876.7789,2571.0762
43160,122780,97704,36122,17408.259,8876.7789,2571.0762
43161,125563,98469,37000,17408.259,8876.7789,2571.0762
43162,126152,98288,37480,17408.259,8876.7789,2571.0762
43163,127170,98140,37793,17408.259,8876.7789,2571.0762
43164,127900,97591,37883,17408.259,8876.7789,2571.0762
43165,128360,96673,37855,17408.259,8876.7789,2571.0762
43166,128506,96290,37990,17408.259,8876.7789,2571.0762
43167,128218,95793,37957,17408.259,8876.7789,2571.0762
43168,127692,95786,38549,17408.259,8876.7789,2571.0762
43169,128722,99801,41730,17408.259,8876.7789,2571.0762
43170,135092,109426,44699,17408.259,8876.7789,2571.0762
43171,142606,112314,44868,17408.259,8876.7789,2571.0762
43172,143093,111933,43850,17408.259,8876.7789,2571.0762
43173,140134,110143,42150,17408.259,8876.7789,2571.0762
43174,134750,106672,39735,17408.259,8876.7789,2571.0762
43175,126284,100061,36295,17408.259,8876.7789,2571.0762
43176,116422,92969,32875,17408.259,8876.7789,2571.0762
43177,108161,87753,30575,17408.259,8876.7789,2571.0762
43178,103124,85336,29398,17408.259,8876.7789,2571.0762
43179,101034,84612,28745,17408.259,8876.7789,2571.0762
43180,100063,85054,28676,17408.259,8876.7789,2571.0762
43181,101378,87675,29521,17408.259,8876.7789,2571.0762
43182,107469,94413,32127,17408.259,8876.7789,2571.0762
43183,120301,105362,36833,17408.259,8876.7789,2571.0762
43184,129283,111609,39392,17408.259,8876.7789,2571.0762
43185,131307,110798,39947,17408.259,8876.7789,2571.0762
43186,131573,108368,40114,17408.259,8876.7789,2571.0762
43187,132666,106618,40058,17408.259,8876.7789,2571.0762
43188,133421,104446,39742,17408.259,8876.7789,2571.0762
43189,133460,102106,39309,17408.259,8876.7789,2571.0762
43190,133616,101020,39108,17408.259,8876.7789,2571.0762
43191,133359,100074,38880,17408.259,8876.7789,2571.0762
43192,133236,100329,39384,17408.259,8876.7789,2571.0762
43193,134318,104842,42641,17408.259,8876.7789,2571.0762
43194,140519,114239,45833,17408.259,8876.7789,2571.0762
43195,147236,116450,45976,17408.259,8876.7789,2571.0762
43196,147196,115377,44899,17408.259,8876.7789,2571.0762
43197,144028,113380,43209,17408.259,8876.7789,2571.0762
43198,138290,109441,40743,17408.259,8876.7789,2571.0762
43199,129480,101992,37225,17408.259,8876.7789,2571.0762
43200,118513,94049,33760,17408.259,8876.7789,2571.0762
43201,109754,88912,31366,17408.259,8876.7789,2571.0762
43202,104366,85417,30025,17408.259,8876.7789,2571.0762
43203,101236,83912,29286,17408.259,8876.7789,2571.0762
43204,100111,83471,29095,17408.259,8876.7789,2571.0762
43205,100889,84904,29713,17408.259,8876.7789,2571.0762
43206,106512,89845,32052,17408.259,8876.7789,2571.0762
43207,118449,99295,36458,17408.259,8876.7789,2571.0762
43208,127050,105111,39159,17408.259,8876.7789,2571.0762
43209,130017,105579,39922,17408.259,8876.7789,2571.0762
43210,130893,105564,40241,17408.259,8876.7789,2571.0762
43211,132193,105474,40388,17408.259,8876.7789,2571.0762
43212,132131,104441,40265,17408.259,8876.7789,2571.0762
43213,131470,103428,40005,17408.259,8876.7789,2571.0762
43214,131154,102582,39998,17408.259,8876.7789,2571.0762
43215,130631,101609,39858,17408.259,8876.7789,2571.0762
43216,130260,101749,40336,17408.259,8876.7789,2571.0762
43217,130549,104920,42896,17408.259,8876.7789,2571.0762
43218,135293,110221,44441,17408.259,8876.7789,2571.0762
43219,140453,109626,43900,17408.259,8876.7789,2571.0762
43220,138722,106945,42357,17408.259,8876.7789,2571.0762
43221,134999,104124,40466,17408.259,8876.7789,2571.0762
43222,130340,100578,38458,17408.259,8876.7789,2571.0762
43223,123873,94798,35529,17408.259,8876.7789,2571.0762
43224,115420,87306,32285,17408.259,8876.7789,2571.0762
43225,107578,81393,29818,17408.259,8876.7789,2571.0762
43226,101699,77550,28239,17408.259,8876.7789,2571.0762
43227,98419,75682,27333,17408.259,8876.7789,2571.0762
43228,96546,74636,26950,17408.259,8876.7789,2571.0762
43229,96054,74903,27014,17408.259,8876.7789,2571.0762
43230,97964,76735,27867,17408.259,8876.7789,2571.0762
43231,102184,80502,29579,17408.259,8876.7789,2571.0762
43232,107195,84779,31688,17408.259,8876.7789,2571.0762
43233,114093,88851,34058,17408.259,8876.7789,2571.0762
43234,120176,91662,35805,17408.259,8876.7789,2571.0762
43235,124057,92704,36601,17408.259,8876.7789,2571.0762
43236,125261,92071,36780,17408.259,8876.7789,2571.0762
43237,125107,90928,36589,17408.259,8876.7789,2571.0762
43238,124335,89529,36218,17408.259,8876.7789,2571.0762
43239,123342,88446,36051,17408.259,8876.7789,2571.0762
43240,122726,88611,36511,17408.259,8876.7789,2571.0762
43241,122948,91423,39073,17408.259,8876.7789,2571.0762
43242,128444,98847,41110,17408.259,8876.7789,2571.0762
43243,133790,100037,40795,17408.259,8876.7789,2571.0762
43244,132954,98449,39470,17408.259,8876.7789,2571.0762
43245,129760,96461,37985,17408.259,8876.7789,2571.0762
43246,125660,93619,36279,17408.259,8876.7789,2571.0762
43247,119760,89015,33943,17408.259,8876.7789,2571.0762
43248,112198,83162,31234,17408.259,8876.7789,2571.0762
43249,104338,78220,28979,17408.259,8876.7789,2571.0762
43250,98612,74728,27434,17408.259,8876.7789,2571.0762
43251,95132,72911,26552,17408.259,8876.7789,2571.0762
43252,93099,72098,26120,17408.259,8876.7789,2571.0762
43253,92231,72216,26164,17408.259,8876.7789,2571.0762
43254,93435,73673,26838,17408.259,8876.7789,2571.0762
43255,96249,76610,28151,17408.259,8876.7789,2571.0762
43256,100472,80228,29611,17408.259,8876.7789,2571.0762
43257,107890,84315,31810,17408.259,8876.7789,2571.0762
43258,114353,87547,33608,17408.259,8876.7789,2571.0762
43259,118667,89384,34648,17408.259,8876.7789,2571.0762
43260,120634,90460,35212,17408.259,8876.7789,2571.0762
43261,122652,91141,35470,17408.259,8876.7789,2571.0762
43262,123791,91214,35546,17408.259,8876.7789,2571.0762
43263,124595,91264,35585,17408.259,8876.7789,2571.0762
43264,124505,92014,36496,17408.259,8876.7789,2571.0762
43265,125224,96256,40036,17408.259,8876.7789,2571.0762
43266,131114,102885,42525,17408.259,8876.7789,2571.0762
43267,138291,104037,42577,17408.259,8876.7789,2571.0762
43268,138626,102658,41444,17408.259,8876.7789,2571.0762
43269,135377,100548,39753,17408.259,8876.7789,2571.0762
43270,129291,96372,37359,17408.259,8876.7789,2571.0762
43271,120733,90148,34172,17408.259,8876.7789,2571.0762
43272,110880,83633,31075,17408.259,8876.7789,2571.0762
43273,102824,77679,28852,17408.259,8876.7789,2571.0762
43274,96549,75058,27689,17408.259,8876.7789,2571.0762
43275,93670,73684,26997,17408.259,8876.7789,2571.0762
43276,92510,73820,26804,17408.259,8876.7789,2571.0762
43277,93637,75686,27443,17408.259,8876.7789,2571.0762
43278,99377,81370,29790,17408.259,8876.7789,2571.0762
43279,112021,91702,34306,17408.259,8876.7789,2571.0762
43280,121299,98751,37468,17408.259,8876.7789,2571.0762
43281,125496,100014,38387,17408.259,8876.7789,2571.0762
43282,128705,100616,39071,17408.259,8876.7789,2571.0762
43283,132329,101392,39619,17408.259,8876.7789,2571.0762
43284,135778,101581,39804,17408.259,8876.7789,2571.0762
43285,137761,101279,39813,17408.259,8876.7789,2571.0762
43286,138606,101551,39904,17408.259,8876.7789,2571.0762
43287,138500,100902,39808,17408.259,8876.7789,2571.0762
43288,138102,101229,40390,17408.259,8876.7789,2571.0762
43289,139752,104749,42968,17408.259,8876.7789,2571.0762
43290,146733,111286,44849,17408.259,8876.7789,2571.0762
43291,153146,112173,44338,17408.259,8876.7789,2571.0762
43292,153811,111042,43250,17408.259,8876.7789,2571.0762
43293,150646,108958,41680,17408.259,8876.7789,2571.0762
43294,144447,104448,38962,17408.259,8876.7789,2571.0762
43295,135361,96976,35429,17408.259,8876.7789,2571.0762
43296,124326,89158,31778,17408.259,8876.7789,2571.0762
43297,115209,83159,29051,17408.259,8876.7789,2571.0762
43298,109724,79989,27510,17408.259,8876.7789,2571.0762
43299,106838,78487,26733,17408.259,8876.7789,2571.0762
43300,105769,78287,26579,17408.259,8876.7789,2571.0762
43301,106842,80165,27162,17408.259,8876.7789,2571.0762
43302,112810,86047,29622,17408.259,8876.7789,2571.0762
43303,125788,96536,34239,17408.259,8876.7789,2571.0762
43304,135580,103492,37290,17408.259,8876.7789,2571.0762
43305,139538,103942,38107,17408.259,8876.7789,2571.0762
43306,141665,103689,38480,17408.259,8876.7789,2571.0762
43307,143986,103842,38697,17408.259,8876.7789,2571.0762
43308,144818,103659,38704,17408.259,8876.7789,2571.0762
43309,144821,103276,38651,17408.259,8876.7789,2571.0762
43310,144690,102911,38690,17408.259,8876.7789,2571.0762
43311,143444,102373,38598,17408.259,8876.7789,2571.0762
43312,142459,102723,39184,17408.259,8876.7789,2571.0762
43313,143917,106481,42147,17408.259,8876.7789,2571.0762
43314,151752,114986,45164,17408.259,8876.7789,2571.0762
43315,160514,117309,45071,17408.259,8876.7789,2571.0762
43316,162411,116780,44398,17408.259,8876.7789,2571.0762
43317,160120,114994,43093,17408.259,8876.7789,2571.0762
43318,154889,111210,40578,17408.259,8876.7789,2571.0762
43319,145699,104072,36917,17408.259,8876.7789,2571.0762
43320,134824,96496,33298,17408.259,8876.7789,2571.0762
43321,126381,90856,30777,17408.259,8876.7789,2571.0762
43322,121362,87988,29401,17408.259,8876.7789,2571.0762
43323,118737,86763,28777,17408.259,8876.7789,2571.0762
43324,118073,86777,28678,17408.259,8876.7789,2571.0762
43325,119365,88966,29423,17408.259,8876.7789,2571.0762
43326,125587,95097,31926,17408.259,8876.7789,2571.0762
43327,138581,105752,36605,17408.259,8876.7789,2571.0762
43328,147971,111941,39385,17408.259,8876.7789,2571.0762
43329,150577,111459,39870,17408.259,8876.7789,2571.0762
43330,150551,109667,40013,17408.259,8876.7789,2571.0762
43331,150114,107930,39917,17408.259,8876.7789,2571.0762
43332,149627,106048,39714,17408.259,8876.7789,2571.0762
43333,148465,104250,39464,17408.259,8876.7789,2571.0762
43334,147291,102057,39380,17408.259,8876.7789,2571.0762
43335,145550,102357,39222,17408.259,8876.7789,2571.0762
43336,144985,102794,39802,17408.259,8876.7789,2571.0762
43337,146805,107143,43100,17408.259,8876.7789,2571.0762
43338,154201,116208,46295,17408.259,8876.7789,2571.0762
43339,162392,118962,46340,17408.259,8876.7789,2571.0762
43340,163734,118040,45217,17408.259,8876.7789,2571.0762
43341,161276,116641,43472,17408.259,8876.7789,2571.0762
43342,156548,112614,41058,17408.259,8876.7789,2571.0762
43343,148273,105958,37482,17408.259,8876.7789,2571.0762
43344,138039,98314,33824,17408.259,8876.7789,2571.0762
43345,129961,92837,31333,17408.259,8876.7789,2571.0762
43346,124912,90099,29944,17408.259,8876.7789,2571.0762
43347,122492,88931,29281,17408.259,8876.7789,2571.0762
43348,122242,89069,29185,17408.259,8876.7789,2571.0762
43349,124294,91525,29885,17408.259,8876.7789,2571.0762
43350,131357,97761,32402,17408.259,8876.7789,2571.0762
43351,144838,108515,37069,17408.259,8876.7789,2571.0762
43352,154329,115114,39776,17408.259,8876.7789,2571.0762
43353,156525,114101,40302,17408.259,8876.7789,2571.0762
43354,154493,111123,40023,17408.259,8876.7789,2571.0762
43355,150808,108355,39765,17408.259,8876.7789,2571.0762
43356,147164,105289,39476,17408.259,8876.7789,2571.0762
43357,142650,102900,39042,17408.259,8876.7789,2571.0762
43358,138603,101271,38914,17408.259,8876.7789,2571.0762
43359,135614,99766,38641,17408.259,8876.7789,2571.0762
43360,133955,99449,39084,17408.259,8876.7789,2571.0762
43361,135393,103635,42232,17408.259,8876.7789,2571.0762
43362,143894,114135,45842,17408.259,8876.7789,2571.0762
43363,153306,117569,45920,17408.259,8876.7789,2571.0762
43364,156705,117507,44906,17408.259,8876.7789,2571.0762
43365,156431,116507,43327,17408.259,8876.7789,2571.0762
43366,153215,113167,40984,17408.259,8876.7789,2571.0762
43367,146148,106737,37410,17408.259,8876.7789,2571.0762
43368,137407,99374,33850,17408.259,8876.7789,2571.0762
43369,129948,94261,31355,17408.259,8876.7789,2571.0762
43370,125888,91787,30043,17408.259,8876.7789,2571.0762
43371,125030,90927,29361,17408.259,8876.7789,2571.0762
43372,125428,91394,29193,17408.259,8876.7789,2571.0762
43373,128120,93748,29902,17408.259,8876.7789,2571.0762
43374,135480,99966,32302,17408.259,8876.7789,2571.0762
43375,148869,110560,36882,17408.259,8876.7789,2571.0762
43376,158129,116411,39607,17408.259,8876.7789,2571.0762
43377,159535,115020,40110,17408.259,8876.7789,2571.0762
43378,154822,111329,40030,17408.259,8876.7789,2571.0762
43379,148620,107492,39814,17408.259,8876.7789,2571.0762
43380,142830,103979,39436,17408.259,8876.7789,2571.0762
43381,137806,100951,38906,17408.259,8876.7789,2571.0762
43382,133542,98722,38557,17408.259,8876.7789,2571.0762
43383,130833,97299,38286,17408.259,8876.7789,2571.0762
43384,129184,96713,38665,17408.259,8876.7789,2571.0762
43385,129913,100191,41656,17408.259,8876.7789,2571.0762
43386,137508,109836,44570,17408.259,8876.7789,2571.0762
43387,145821,111910,44257,17408.259,8876.7789,2571.0762
43388,147364,110938,42954,17408.259,8876.7789,2571.0762
43389,146113,109537,41318,17408.259,8876.7789,2571.0762
43390,143365,106993,39471,17408.259,8876.7789,2571.0762
43391,138331,102149,36678,17408.259,8876.7789,2571.0762
43392,130734,95321,33403,17408.259,8876.7789,2571.0762
43393,123062,90019,30866,17408.259,8876.7789,2571.0762
43394,118118,86673,29264,17408.259,8876.7789,2571.0762
43395,114805,85012,28425,17408.259,8876.7789,2571.0762
43396,113388,84363,28097,17408.259,8876.7789,2571.0762
43397,113144,84764,28311,17408.259,8876.7789,2571.0762
43398,115198,87295,29335,17408.259,8876.7789,2571.0762
43399,119726,91360,31290,17408.259,8876.7789,2571.0762
43400,125196,96077,33356,17408.259,8876.7789,2571.0762
43401,131563,99486,35485,17408.259,8876.7789,2571.0762
43402,134961,100741,36682,17408.259,8876.7789,2571.0762
43403,136030,99729,36999,17408.259,8876.7789,2571.0762
43404,133991,97500,36791,17408.259,8876.7789,2571.0762
43405,130557,94705,36264,17408.259,8876.7789,2571.0762
43406,127181,92828,35655,17408.259,8876.7789,2571.0762
43407,124673,91435,35397,17408.259,8876.7789,2571.0762
43408,123618,91443,35919,17408.259,8876.7789,2571.0762
43409,124426,95724,39325,17408.259,8876.7789,2571.0762
43410,130290,103318,42354,17408.259,8876.7789,2571.0762
43411,136290,104264,42352,17408.259,8876.7789,2571.0762
43412,136187,102420,41266,17408.259,8876.7789,2571.0762
43413,133366,100321,39877,17408.259,8876.7789,2571.0762
43414,129238,97418,38252,17408.259,8876.7789,2571.0762
43415,123680,92594,35905,17408.259,8876.7789,2571.0762
43416,115820,86380,33097,17408.259,8876.7789,2571.0762
43417,108316,80731,30706,17408.259,8876.7789,2571.0762
43418,102422,76939,29088,17408.259,8876.7789,2571.0762
43419,98931,74862,28153,17408.259,8876.7789,2571.0762
43420,96731,73757,27650,17408.259,8876.7789,2571.0762
43421,96269,73568,27655,17408.259,8876.7789,2571.0762
43422,97421,74782,28216,17408.259,8876.7789,2571.0762
43423,100540,77233,29556,17408.259,8876.7789,2571.0762
43424,105461,80954,31283,17408.259,8876.7789,2571.0762
43425,112191,84496,33657,17408.259,8876.7789,2571.0762
43426,118214,87460,35788,17408.259,8876.7789,2571.0762
43427,121626,88507,36979,17408.259,8876.7789,2571.0762
43428,122431,88818,37681,17408.259,8876.7789,2571.0762
43429,123766,89244,38201,17408.259,8876.7789,2571.0762
43430,124005,89389,38394,17408.259,8876.7789,2571.0762
43431,124205,89250,38494,17408.259,8876.7789,2571.0762
43432,123918,90100,39186,17408.259,8876.7789,2571.0762
43433,125567,94580,41993,17408.259,8876.7789,2571.0762
43434,131777,101405,44023,17408.259,8876.7789,2571.0762
43435,138122,102936,44027,17408.259,8876.7789,2571.0762
43436,137919,101681,42805,17408.259,8876.7789,2571.0762
43437,135275,99976,41118,17408.259,8876.7789,2571.0762
43438,130239,96483,38966,17408.259,8876.7789,2571.0762
43439,122126,90346,35797,17408.259,8876.7789,2571.0762
43440,112558,83788,32505,17408.259,8876.7789,2571.0762
43441,104170,78464,30075,17408.259,8876.7789,2571.0762
43442,99019,75530,28650,17408.259,8876.7789,2571.0762
43443,95883,74072,27922,17408.259,8876.7789,2571.0762
43444,94810,74290,27786,17408.259,8876.7789,2571.0762
43445,96056,76306,28437,17408.259,8876.7789,2571.0762
43446,101598,82031,30732,17408.259,8876.7789,2571.0762
43447,113983,92530,35216,17408.259,8876.7789,2571.0762
43448,123395,100007,38544,17408.259,8876.7789,2571.0762
43449,126542,101488,39709,17408.259,8876.7789,2571.0762
43450,129175,101778,40390,17408.259,8876.7789,2571.0762
43451,132042,102353,40949,17408.259,8876.7789,2571.0762
43452,134114,102221,41138,17408.259,8876.7789,2571.0762
43453,135019,101791,41091,17408.259,8876.7789,2571.0762
43454,135664,101568,41132,17408.259,8876.7789,2571.0762
43455,135339,101046,40941,17408.259,8876.7789,2571.0762
43456,134819,101433,41366,17408.259,8876.7789,2571.0762
43457,135675,105188,44081,17408.259,8876.7789,2571.0762
43458,141135,111675,46139,17408.259,8876.7789,2571.0762
43459,148165,112629,45758,17408.259,8876.7789,2571.0762
43460,149027,111369,44943,17408.259,8876.7789,2571.0762
43461,145844,109072,43390,17408.259,8876.7789,2571.0762
43462,139933,104479,40691,17408.259,8876.7789,2571.0762
43463,130958,97262,36985,17408.259,8876.7789,2571.0762
43464,119855,89179,33184,17408.259,8876.7789,2571.0762
43465,111089,82847,30407,17408.259,8876.7789,2571.0762
43466,105405,79025,28801,17408.259,8876.7789,2571.0762
43467,101951,77377,27925,17408.259,8876.7789,2571.0762
43468,101455,77005,27665,17408.259,8876.7789,2571.0762
43469,102797,78940,28214,17408.259,8876.7789,2571.0762
43470,108999,84308,30467,17408.259,8876.7789,2571.0762
43471,121807,94510,34869,17408.259,8876.7789,2571.0762
43472,131489,101331,37985,17408.259,8876.7789,2571.0762
43473,135255,101855,38847,17408.259,8876.7789,2571.0762
43474,136128,101272,39319,17408.259,8876.7789,2571.0762
43475,136689,101183,39717,17408.259,8876.7789,2571.0762
43476,136723,100692,39707,17408.259,8876.7789,2571.0762
43477,136030,100300,39475,17408.259,8876.7789,2571.0762
43478,135387,100091,39421,17408.259,8876.7789,2571.0762
43479,134761,99667,39237,17408.259,8876.7789,2571.0762
43480,133821,100034,39718,17408.259,8876.7789,2571.0762
43481,134013,103572,42409,17408.259,8876.7789,2571.0762
43482,139048,112193,44896,17408.259,8876.7789,2571.0762
43483,147517,114442,44663,17408.259,8876.7789,2571.0762
43484,149862,113672,43899,17408.259,8876.7789,2571.0762
43485,148915,112222,42501,17408.259,8876.7789,2571.0762
43486,144869,108368,40067,17408.259,8876.7789,2571.0762
43487,137637,101584,36480,17408.259,8876.7789,2571.0762
43488,128199,93745,32765,17408.259,8876.7789,2571.0762
43489,120165,87694,29971,17408.259,8876.7789,2571.0762
43490,115365,84476,28367,17408.259,8876.7789,2571.0762
43491,113586,83154,27672,17408.259,8876.7789,2571.0762
43492,113698,83123,27507,17408.259,8876.7789,2571.0762
43493,115945,85092,28208,17408.259,8876.7789,2571.0762
43494,123369,91012,30609,17408.259,8876.7789,2571.0762
43495,137361,101133,35207,17408.259,8876.7789,2571.0762
43496,147149,107434,38169,17408.259,8876.7789,2571.0762
43497,148425,106990,38822,17408.259,8876.7789,2571.0762
43498,144147,105003,39089,17408.259,8876.7789,2571.0762
43499,139360,103369,39183,17408.259,8876.7789,2571.0762
43500,135578,101613,39090,17408.259,8876.7789,2571.0762
